Category,Subcategory,2ndSubcategory,Name,1stColumnPrice,2ndColumnPrice,3rdColumnPrice
Sports Cards,Football Cards,2018 Panini,Andrew Luck [Gold] #124,$9.30,,
Sports Cards,Football Cards,2018 Panini,Patrick Mahomes II [Blue] #142,$4.49,$28.99,$68.44
Sports Cards,Football Cards,2018 Panini,Patrick Mahomes II [Bronze] #142,$21.34,,
Sports Cards,Football Cards,2018 Panini,Patrick Mahomes II [Gold] #142,$15.57,,$179.00
Sports Cards,Football Cards,2018 Panini,Patrick Mahomes II [Silver] #142,$59.99,,
Sports Cards,Football Cards,2018 Panini,Travis Kelce [Bronze] #143,$13.62,,
Sports Cards,Football Cards,2018 Panini,Reggie Ragland [Gold] #144,$7.99,,
Sports Cards,Football Cards,2018 Panini,Kareem Hunt #145,$1.35,,
Sports Cards,Football Cards,2018 Panini,Eric Berry [Autograph] #147,$8.00,,
Sports Cards,Football Cards,2018 Panini,Eric Berry [Silver] #147,$9.45,,
Sports Cards,Football Cards,2018 Panini,Sammy Watkins [Silver] #148,$2.50,,
Sports Cards,Football Cards,2018 Panini,Cooper Kupp [Blue] #153,$9.74,,
Sports Cards,Football Cards,2018 Panini,Cooper Kupp [Silver] #153,$6.00,,
Sports Cards,Football Cards,2018 Panini,Tavon Austin [Gold] #154,$5.00,,
Sports Cards,Football Cards,2018 Panini,Aaron Donald [Autograph] #155,$50.00,,$100.00
Sports Cards,Football Cards,2018 Panini,Aaron Donald [Gold] #155,$13.99,,
Sports Cards,Football Cards,2018 Panini,Marcus Peters [Silver] #159,$14.34,,
Sports Cards,Football Cards,2018 Panini,Julio Jones [Silver] #16,$7.10,,
Sports Cards,Football Cards,2018 Panini,Philip Rivers [Autograph] #160,$39.99,,
Sports Cards,Football Cards,2018 Panini,Philip Rivers [Silver] #160,$14.34,,
Sports Cards,Football Cards,2018 Panini,Melvin Ingram [Autograph] #167,$7.14,,
Sports Cards,Football Cards,2018 Panini,Travis Benjamin [Blue] #168,$0.25,,
Sports Cards,Football Cards,2018 Panini,Travis Benjamin [Silver] #168,$5.14,,
Sports Cards,Football Cards,2018 Panini,Ryan Tannehill [Silver] #170,$6.29,,
Sports Cards,Football Cards,2018 Panini,Kenyan Drake [Silver] #173,$5.11,,
Sports Cards,Football Cards,2018 Panini,Xavien Howard [Autograph] #177,$10.00,,
Sports Cards,Football Cards,2018 Panini,Kirk Cousins [Gold] #179,$5.49,,
Sports Cards,Football Cards,2018 Panini,Stefon Diggs #181,$2.72,,
Sports Cards,Football Cards,2018 Panini,Xavier Rhodes [Autograph] #184,$5.39,,
Sports Cards,Football Cards,2018 Panini Classics,Josh Allen #207[RC],$14.62,$42.00,$72.85
Sports Cards,Football Cards,2018 Panini Classics,Lamar Jackson [Red Back] #209,$22.48,$50.01,$65.32
Sports Cards,Football Cards,2018 Panini Classics,Blaster Box,$47.44,,
Sports Cards,Football Cards,2018 Panini Classics,Hobby Box,$261.14,,
Sports Cards,Football Cards,2018 Panini Classics,Patrick Peterson [Full Name] #1,$5.00,,
Sports Cards,Football Cards,2018 Panini Classics,Patrick Peterson [Timeless Tributes Orange] #1,$5.00,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [Green Back] #10,$5.99,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [No Name] #10,$15.07,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [Signatures Blue] #10,$86.00,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [Signatures Gold] #10,$15.00,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [Signatures Orange] #10,$34.75,,
Sports Cards,Football Cards,2018 Panini Classics,Justin Tucker [Signatures] #10,$23.70,,
Sports Cards,Football Cards,2018 Panini Classics,Samaje Perine [Signatures Gold] #100,$8.59,,
Sports Cards,Football Cards,2018 Panini Classics,Samaje Perine [Signatures Orange] #100,$29.28,,
Sports Cards,Football Cards,2018 Panini Classics,Samaje Perine [Signatures] #100,$6.29,,
Sports Cards,Football Cards,2018 Panini Classics,Samaje Perine [Timeless Tributes Blue] #100,$12.74,,
Sports Cards,Football Cards,2018 Panini Classics,Samaje Perine [Timeless Tributes Gold] #100,$5.13,,
Sports Cards,Football Cards,2018 Panini Classics,Kurt Warner #101,$1.30,,
Sports Cards,Football Cards,2018 Panini Classics,Kurt Warner [Blank Back] #101,$0.99,,
Sports Cards,Football Cards,2018 Panini Classics,Kurt Warner [Full Name] #101,$23.36,,
Sports Cards,Football Cards,2018 Panini Classics,Kurt Warner [Green Back] #101,$3.60,,
Sports Cards,Football Cards,2018 Panini Classics,Kurt Warner [Timeless Tributes Orange] #101,$3.31,,
Sports Cards,Football Cards,2018 Panini Classics,Eric Dickerson [No Name] #102,$14.99,,
Sports Cards,Football Cards,2018 Panini Classics,Eric Dickerson [Signatures Gold] #102,$140.00,,
Sports Cards,Football Cards,2018 Panini Classics,Eric Dickerson [Signatures] #102,$27.50,,
Sports Cards,Football Cards,2018 Panini Classics,Jonathan Ogden [Full Name] #103,$11.74,,
Sports Cards,Football Cards,2018 Panini Classics,Jonathan Ogden [No Name] #103,$5.14,,
Sports Cards,Football Cards,2018 Panini Classics,Ed Reed [Blue Back] #104,$5.42,,
Sports Cards,Football Cards,2018 Panini Classics,Ed Reed [Timeless Tributes Gold] #104,$7.15,,
Sports Cards,Football Cards,2018 Panini Classics,Ed Reed [Timeless Tributes Orange] #104,$4.00,,
Sports Cards,Football Cards,2018 Panini Classics,Jim Kelly [Timeless Tributes Blue] #105,$29.95,,
Sports Cards,Football Cards,2018 Panini Classics,Jim Kelly [Timeless Tributes Gold] #105,$5.13,,
Sports Cards,Football Cards,2018 Panini Classics,Jim Kelly [Timeless Tributes Orange] #105,$12.99,,
Sports Cards,Football Cards,2018 Panini Classics,Ray Lewis [Full Name] #106,$49.90,,
Sports Cards,Football Cards,2018 Panini Classics,Ray Lewis [Green Back] #106,$5.00,,
Sports Cards,Football Cards,2018 Panini Classics,Ray Lewis [Timeless Tributes Blue] #106,$49.99,,
Sports Cards,Football Cards,2018 Panini Classics,Michael Strahan [Green Back] #107,$46.54,,
Sports Cards,Football Cards,2018 Panini Classics,Michael Strahan [No Name] #107,$5.50,,
Sports Cards,Football Cards,2018 Panini Classics,Michael Strahan [Timeless Tributes Blue] #107,$12.99,,
Sports Cards,Football Cards,2018 Panini Classics,Thurman Thomas [Blue Back] #108,$3.98,,
Sports Cards,Football Cards,2018 Panini Classics,Thurman Thomas [Green Back] #108,$17.22,,
Sports Cards,Football Cards,2018 Panini Classics,Thurman Thomas [Timeless Tributes Blue] #108,$20.50,,
Sports Cards,Football Cards,2018 Panini Classics,Dick Butkus [No Name] #109,$44.73,,
Sports Cards,Football Cards,2018 Panini Classics,Dick Butkus [Signatures Orange] #109,$37.95,,
Sports Cards,Football Cards,2018 Panini Classics,Dick Butkus [Signatures] #109,$51.03,,
Sports Cards,Football Cards,2018 Panini Classics,Dick Butkus [Timeless Tributes Orange] #109,$5.56,,
Sports Cards,Football Cards,2018 Panini Classics,Tyrod Taylor [No Name] #11,$5.00,,
Sports Cards,Football Cards,2018 Panini Classics,Tyrod Taylor [Timeless Tributes Blue] #11,$9.74,,
Sports Cards,Football Cards,2018 Panini Classics,Tyrod Taylor [Timeless Tributes Orange] #11,$10.89,,
Sports Cards,Football Cards,2018 Panini Classics,Mike Ditka [Blank Back] #110,$0.01,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Patrick Mahomes II #79,$2.99,$16.99,$45.95
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Blaster Box,$95.50,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Hobby Box,$146.82,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,A.J. Green [Bowl] #1,$5.40,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,A.J. Green [Building Blocks] #1,$21.23,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,A.J. Green [Cracked Ice] #1,$11.75,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,A.J. Green [Diamond] #1,$7.44,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Von Miller [Bowl] #100,$3.26,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Sam Darnold [Autograph] #101,$3.70,,$117.50
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Sam Darnold [Bowl Autograph] #101,$62.00,$75.26,$115.82
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Sam Darnold [Cracked Ice Autograph] #101,$31.55,,$459.99
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Sam Darnold [Playoff Autograph] #101,$101.98,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Josh Rosen [Cracked Ice Autograph] #102,$16.27,$45.75,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Josh Allen [Autograph] #103,$432.89,$219.51,"$2,635.60"
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Josh Allen [Cracked Ice Autograph] #103,$721.00,"$4,975.85","$9,000.00"
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Josh Allen [Red Foil Autograph] #103,$887.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Saquon Barkley [Autograph] #105,$141.75,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Saquon Barkley [Bowl Autograph] #105,$115.00,,$300.00
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Saquon Barkley [Cracked Ice Autograph] #105,$137.50,,"$1,175.00"
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Saquon Barkley [Playoff Autograph] #105,$67.00,$198.00,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Derrius Guice [Bowl Autograph] #106,$3.25,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Derrius Guice [Cracked Ice Autograph] #106,$5.00,$0.99,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Courtland Sutton [Autograph] #107,$9.93,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Courtland Sutton [Bowl Autograph] #107,$8.25,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Courtland Sutton [Cracked Ice Autograph] #107,$20.02,,$70.69
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Courtland Sutton [Playoff Autograph] #107,$10.50,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,James Washington [Cracked Ice Autograph] #108,$8.40,,$50.00
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Christian Kirk [Bowl Autograph] #109,$17.49,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Christian Kirk [Cracked Ice Autograph] #109,$23.78,$28.12,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Billy Sims [Building Blocks] #11,$13.95,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Calvin Ridley [Autograph] #110,$39.99,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Calvin Ridley [Blue Foil Autograph] #110,$26.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Calvin Ridley [Bowl Autograph] #110,$50.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Calvin Ridley [Cracked Ice Autograph] #110,$138.75,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Calvin Ridley [Playoff Autograph] #110,$48.77,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Mason Rudolph [Autograph] #111,$12.99,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Mason Rudolph [Bowl Autograph] #111,$60.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Mason Rudolph [Cracked Ice Autograph] #111,$38.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Nick Chubb [Autograph] #112,$57.50,,$172.50
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Nick Chubb [Blue Foil Autograph] #112,$43.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Nick Chubb [Bowl Autograph] #112,$53.91,$68.26,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Nick Chubb [Playoff Autograph] #112,$88.28,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Ronald Jones II [Autograph] #113,$5.07,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Ronald Jones II [Bowl Autograph] #113,$30.00,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Ronald Jones II [Cracked Ice Autograph] #113,$16.05,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Deon Cain [Autograph] #114,$8.80,$19.27,$42.21
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Deon Cain [Cracked Ice Autograph] #114,$6.26,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Dante Pettis [Cracked Ice Autograph] #115,$11.50,,$25.00
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Kerryon Johnson [Autograph] #116,$8.47,,
Sports Cards,Football Cards,2018 Panini Contenders Draft Picks,Kerryon Johnson [Cracked Ice Autograph] #116,$8.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Variation] #103,$6.99,$23.23,$50.00
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen #103,$5.20,$20.00,$49.00
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Billy Cannon [Aspirations Blue] #10/25,$7.73,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Von Miller [Aspirations Blue] #100/25,$9.99,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Aspirations Emerald] #101/5,$57.75,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Aspirations Orange] #101,$2.88,$12.99,$33.78
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Aspirations Purple] #101/99,$3.99,$0.99,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Aspirations Red] #101/49,$5.37,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph Aspirations Emerald] #101/5,$95.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph Aspirations Gold] #101/10,$75.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph Aspirations Purple] #101/25,$49.98,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph Aspirations Red] #101/20,$17.56,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph Red Status Die Cut] #101/30,$5.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Autograph] #101,$79.99,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Variation Aspirations Gold] #101/10,$39.76,$51.32,$82.24
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Sam Darnold [Variation Aspirations Orange] #101,$25.34,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Rosen [Aspirations Blue] #102/25,$25.84,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Rosen [Aspirations Purple] #102/99,$3.99,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Rosen [Aspirations Red] #102/49,$5.39,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Rosen [Variation Aspirations Orange] #102,$19.95,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Aspirations Emerald] #103/5,$17.50,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Aspirations Orange] #103,$26.75,$40.99,$64.56
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Aspirations Purple] #103/99,$58.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Aspirations Red] #103/49,$34.09,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Autograph Aspirations Blue] #103/15,$282.43,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Autograph Aspirations Gold] #103/10,$311.00,,
Sports Cards,Football Cards,2018 Panini Elite Draft Picks,Josh Allen [Autograph Aspirations Purple] #103/25,$500.00,,
